User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Calories_per_Session,Distance_per_Session,Cluster
1627,Male,49,Sedentary,Suburban,84,71,339,4.035714285714286,0.8452380952380952,0
1628,Male,37,Sedentary,Suburban,95,47,371,3.905263157894737,0.49473684210526314,2
1629,Female,36,Moderate,Suburban,115,103,358,3.1130434782608694,0.8956521739130435,2
1630,Female,44,Moderate,Suburban,121,72,256,2.115702479338843,0.5950413223140496,0
1631,Female,53,Moderate,Suburban,116,66,556,4.793103448275862,0.5689655172413793,2
1632,Male,47,Moderate,Rural,122,104,350,2.8688524590163933,0.8524590163934426,2
1633,Female,28,Sedentary,Suburban,60,53,191,3.183333333333333,0.8833333333333333,0
1634,Male,33,Moderate,Urban,146,126,397,2.719178082191781,0.863013698630137,2
1635,Female,43,Active,Urban,180,111,373,2.0722222222222224,0.6166666666666667,2
1636,Male,47,Sedentary,Rural,54,53,234,4.333333333333333,0.9814814814814815,0
1637,Female,19,Sedentary,Suburban,66,50,202,3.0606060606060606,0.7575757575757576,0
1638,Female,51,Moderate,Suburban,125,86,328,2.624,0.688,0
1639,Female,58,Moderate,Rural,128,109,489,3.8203125,0.8515625,2
1640,Female,39,Active,Suburban,198,163,527,2.6616161616161618,0.8232323232323232,2
1641,Male,48,Moderate,Suburban,108,89,394,3.6481481481481484,0.8240740740740741,2
1642,Female,38,Sedentary,Urban,81,63,282,3.4814814814814814,0.7777777777777778,0
1643,Female,53,Moderate,Suburban,136,85,414,3.0441176470588234,0.625,2
1644,Female,57,Active,Rural,169,141,633,3.7455621301775146,0.834319526627219,1
1645,Female,40,Sedentary,Urban,51,49,242,4.745098039215686,0.9607843137254902,0
1646,Male,43,Sedentary,Rural,76,50,213,2.8026315789473686,0.6578947368421053,0
1647,Male,35,Moderate,Rural,127,108,346,2.7244094488188977,0.8503937007874016,2
1648,Male,32,Active,Suburban,170,128,562,3.3058823529411763,0.7529411764705882,2
1649,Female,51,Active,Suburban,172,152,826,4.8023255813953485,0.8837209302325582,1
1650,Female,39,Moderate,Urban,113,57,275,2.433628318584071,0.504424778761062,0
1651,Male,45,Sedentary,Rural,62,32,157,2.532258064516129,0.5161290322580645,0
1652,Male,24,Sedentary,Rural,89,48,366,4.112359550561798,0.5393258426966292,0
1653,Male,57,Sedentary,Suburban,74,47,224,3.027027027027027,0.6351351351351351,0
1654,Male,59,Moderate,Rural,127,83,622,4.897637795275591,0.6535433070866141,1
1655,Male,41,Sedentary,Rural,97,73,348,3.5876288659793816,0.7525773195876289,0
1656,Female,52,Sedentary,Rural,75,51,199,2.6533333333333333,0.68,0
1657,Female,30,Moderate,Rural,105,55,341,3.2476190476190476,0.5238095238095238,0
1658,Male,30,Sedentary,Rural,79,51,166,2.1012658227848102,0.6455696202531646,0
1659,Female,48,Moderate,Urban,141,83,501,3.5531914893617023,0.5886524822695035,2
1660,Female,36,Active,Rural,189,96,666,3.5238095238095237,0.5079365079365079,1
1661,Male,46,Active,Rural,164,141,647,3.9451219512195124,0.8597560975609756,1
1662,Male,39,Moderate,Urban,138,75,512,3.710144927536232,0.5434782608695652,2
1663,Male,58,Moderate,Suburban,111,104,260,2.3423423423423424,0.9369369369369369,0
1664,Male,38,Moderate,Suburban,106,99,316,2.981132075471698,0.9339622641509434,0
1665,Female,33,Sedentary,Urban,55,52,167,3.036363636363636,0.9454545454545454,0
1666,Female,47,Sedentary,Urban,58,47,167,2.8793103448275863,0.8103448275862069,0
1667,Female,22,Moderate,Suburban,129,79,561,4.348837209302325,0.6124031007751938,2
1668,Female,58,Moderate,Rural,126,95,402,3.1904761904761907,0.753968253968254,2
1669,Male,58,Sedentary,Rural,94,65,209,2.223404255319149,0.6914893617021277,0
1670,Female,23,Sedentary,Urban,91,89,214,2.3516483516483517,0.978021978021978,0
1671,Male,38,Moderate,Rural,144,81,334,2.3194444444444446,0.5625,0
1672,Female,59,Sedentary,Urban,81,54,200,2.4691358024691357,0.6666666666666666,0
1673,Female,28,Sedentary,Suburban,95,54,214,2.2526315789473683,0.5684210526315789,0
1674,Male,41,Active,Rural,167,97,391,2.341317365269461,0.5808383233532934,2
1675,Male,45,Moderate,Suburban,125,102,293,2.344,0.816,0
1676,Male,32,Moderate,Rural,120,81,465,3.875,0.675,2
1677,Female,56,Sedentary,Rural,86,79,313,3.63953488372093,0.9186046511627907,0
1678,Male,57,Active,Rural,153,99,755,4.934640522875817,0.6470588235294118,1
1679,Female,36,Moderate,Urban,100,51,468,4.68,0.51,2
1680,Female,34,Moderate,Suburban,126,114,332,2.634920634920635,0.9047619047619048,0
1681,Male,20,Sedentary,Urban,94,63,256,2.723404255319149,0.6702127659574468,0
1682,Female,20,Moderate,Urban,123,117,558,4.536585365853658,0.9512195121951219,2
1683,Male,56,Sedentary,Suburban,57,49,221,3.8771929824561404,0.8596491228070176,0
1684,Male,45,Active,Suburban,158,96,331,2.0949367088607596,0.6075949367088608,0
1685,Female,48,Active,Urban,181,129,400,2.2099447513812156,0.712707182320442,2
1686,Female,59,Moderate,Urban,140,123,451,3.2214285714285715,0.8785714285714286,2
1687,Female,25,Sedentary,Urban,95,78,378,3.9789473684210526,0.8210526315789474,2
1688,Male,34,Active,Suburban,151,112,344,2.2781456953642385,0.7417218543046358,2
1689,Male,52,Moderate,Urban,103,55,263,2.5533980582524274,0.5339805825242718,0
1690,Male,53,Moderate,Suburban,136,93,506,3.7205882352941178,0.6838235294117647,2
1691,Female,44,Moderate,Urban,108,68,303,2.8055555555555554,0.6296296296296297,0
1692,Male,57,Sedentary,Suburban,73,70,250,3.4246575342465753,0.958904109589041,0
1693,Female,50,Sedentary,Urban,74,62,338,4.5675675675675675,0.8378378378378378,0
1694,Male,28,Active,Rural,172,155,370,2.1511627906976742,0.9011627906976745,2
1695,Male,38,Sedentary,Rural,68,64,167,2.4558823529411766,0.9411764705882353,0
1696,Female,23,Sedentary,Suburban,51,42,129,2.5294117647058822,0.8235294117647058,0
1697,Female,38,Moderate,Suburban,106,75,328,3.0943396226415096,0.7075471698113207,0
1698,Female,45,Moderate,Rural,135,91,564,4.177777777777778,0.674074074074074,2
1699,Male,34,Active,Suburban,198,102,975,4.924242424242424,0.5151515151515151,1
1700,Female,35,Moderate,Suburban,112,56,286,2.5535714285714284,0.5,0
1701,Female,28,Moderate,Rural,133,90,288,2.1654135338345863,0.6766917293233082,0
1702,Female,42,Moderate,Urban,129,124,567,4.395348837209302,0.9612403100775194,2
1703,Female,47,Sedentary,Suburban,94,63,247,2.627659574468085,0.6702127659574468,0
1704,Male,42,Moderate,Suburban,101,87,342,3.386138613861386,0.8613861386138614,0
1705,Male,24,Active,Urban,181,175,378,2.088397790055249,0.9668508287292817,2
1706,Female,54,Active,Urban,167,122,437,2.6167664670658684,0.7305389221556886,2
1707,Female,44,Moderate,Suburban,126,73,433,3.4365079365079363,0.5793650793650794,2
1708,Male,43,Moderate,Suburban,127,70,431,3.393700787401575,0.5511811023622047,2
1709,Female,30,Active,Urban,167,95,494,2.9580838323353293,0.5688622754491018,2
1710,Female,41,Sedentary,Suburban,64,53,293,4.578125,0.828125,0
1711,Female,29,Moderate,Urban,129,69,302,2.3410852713178296,0.5348837209302325,0
1712,Male,31,Active,Urban,183,173,606,3.3114754098360657,0.9453551912568307,1
1713,Male,26,Sedentary,Suburban,82,54,211,2.573170731707317,0.6585365853658537,0
1714,Male,48,Active,Suburban,196,138,495,2.5255102040816326,0.7040816326530612,2
1715,Female,21,Sedentary,Urban,64,41,182,2.84375,0.640625,0
1716,Female,36,Active,Suburban,151,76,633,4.19205298013245,0.5033112582781457,1
1717,Female,18,Active,Urban,159,154,740,4.654088050314465,0.9685534591194969,1
1718,Male,46,Sedentary,Rural,51,49,166,3.2549019607843137,0.9607843137254902,0
1719,Male,23,Moderate,Rural,101,72,446,4.415841584158416,0.7128712871287128,2
1720,Female,18,Active,Urban,166,134,819,4.933734939759036,0.8072289156626506,1
1721,Female,42,Moderate,Urban,120,103,529,4.408333333333333,0.8583333333333333,2
1722,Female,44,Active,Suburban,158,123,731,4.6265822784810124,0.7784810126582279,1
1723,Female,39,Sedentary,Urban,54,40,217,4.018518518518518,0.7407407407407407,0
1724,Female,34,Moderate,Urban,146,135,616,4.219178082191781,0.9246575342465754,1
1725,Male,46,Sedentary,Suburban,87,51,234,2.689655172413793,0.5862068965517241,0
1726,Male,20,Sedentary,Suburban,80,60,195,2.4375,0.75,0
1727,Male,34,Moderate,Rural,100,71,414,4.14,0.71,2
1728,Male,19,Moderate,Urban,114,102,292,2.56140350877193,0.8947368421052632,0
1729,Female,49,Moderate,Urban,105,91,290,2.761904761904762,0.8666666666666667,0
1730,Male,39,Sedentary,Rural,72,55,171,2.375,0.7638888888888888,0
1731,Male,56,Sedentary,Urban,86,60,306,3.558139534883721,0.6976744186046512,0
1732,Female,50,Sedentary,Suburban,98,95,407,4.153061224489796,0.9693877551020408,2
1733,Male,39,Moderate,Urban,123,76,514,4.178861788617886,0.6178861788617886,2
1734,Female,21,Active,Suburban,177,94,368,2.07909604519774,0.5310734463276836,2
1735,Male,55,Moderate,Urban,122,83,466,3.819672131147541,0.680327868852459,2
1736,Female,30,Active,Rural,154,136,573,3.720779220779221,0.8831168831168831,2
1737,Female,40,Sedentary,Suburban,91,51,237,2.6043956043956045,0.5604395604395604,0
1738,Female,30,Active,Suburban,181,112,799,4.414364640883978,0.6187845303867403,1
1739,Male,37,Moderate,Rural,146,145,638,4.36986301369863,0.9931506849315068,1
1740,Male,50,Moderate,Suburban,137,128,608,4.437956204379562,0.9343065693430657,1
1741,Female,51,Moderate,Rural,144,91,430,2.986111111111111,0.6319444444444444,2
1742,Male,55,Active,Urban,178,158,883,4.96067415730337,0.8876404494382022,1
1743,Female,46,Moderate,Rural,132,72,323,2.446969696969697,0.5454545454545454,0
1744,Female,49,Active,Urban,159,131,325,2.0440251572327046,0.8238993710691824,0
1745,Female,28,Sedentary,Suburban,70,60,176,2.5142857142857142,0.8571428571428571,0
1746,Female,35,Active,Suburban,167,86,417,2.497005988023952,0.5149700598802395,2
1747,Female,38,Sedentary,Rural,97,89,443,4.56701030927835,0.9175257731958762,2
1748,Female,29,Active,Urban,197,180,618,3.1370558375634516,0.9137055837563451,1
1749,Female,56,Sedentary,Rural,72,44,309,4.291666666666667,0.6111111111111112,0
1750,Male,37,Moderate,Suburban,144,116,689,4.784722222222222,0.8055555555555556,1
1751,Male,24,Active,Suburban,195,98,565,2.8974358974358974,0.5025641025641026,2
1752,Male,44,Sedentary,Urban,66,48,241,3.6515151515151514,0.7272727272727273,0
1753,Male,24,Moderate,Urban,144,119,439,3.048611111111111,0.8263888888888888,2
1754,Male,19,Moderate,Suburban,130,129,351,2.7,0.9923076923076923,2
1755,Male,50,Sedentary,Suburban,98,81,301,3.0714285714285716,0.826530612244898,0
1756,Female,38,Sedentary,Urban,86,81,303,3.5232558139534884,0.9418604651162791,0
1757,Male,46,Active,Rural,150,107,745,4.966666666666667,0.7133333333333334,1
1758,Female,49,Sedentary,Rural,52,30,148,2.8461538461538463,0.5769230769230769,0
1759,Male,29,Sedentary,Urban,70,43,196,2.8,0.6142857142857143,0
1760,Female,30,Moderate,Urban,139,130,448,3.223021582733813,0.935251798561151,2
1761,Male,56,Sedentary,Urban,73,43,169,2.315068493150685,0.589041095890411,0
1762,Male,57,Sedentary,Suburban,73,45,244,3.3424657534246576,0.6164383561643836,0
1763,Male,20,Sedentary,Rural,53,50,180,3.3962264150943398,0.9433962264150944,0
1764,Male,56,Moderate,Urban,142,118,616,4.338028169014085,0.8309859154929577,1
1765,Male,25,Moderate,Rural,126,92,297,2.357142857142857,0.7301587301587301,0
1766,Female,19,Moderate,Suburban,138,80,395,2.86231884057971,0.5797101449275363,2
1767,Female,23,Moderate,Suburban,118,98,303,2.5677966101694913,0.8305084745762712,0
1768,Male,58,Active,Urban,198,132,513,2.590909090909091,0.6666666666666666,2
1769,Female,32,Moderate,Urban,144,78,625,4.340277777777778,0.5416666666666666,1
1770,Female,29,Moderate,Urban,141,137,590,4.184397163120567,0.9716312056737588,1
1771,Female,58,Active,Urban,157,99,559,3.5605095541401273,0.6305732484076433,2
1772,Female,49,Active,Rural,175,163,540,3.085714285714286,0.9314285714285714,2
1773,Male,23,Active,Urban,195,177,561,2.876923076923077,0.9076923076923077,2
1774,Male,44,Sedentary,Rural,85,82,280,3.2941176470588234,0.9647058823529412,0
1775,Female,30,Moderate,Suburban,114,74,297,2.6052631578947367,0.6491228070175439,0
1776,Male,40,Sedentary,Suburban,83,81,170,2.0481927710843375,0.9759036144578314,0
1777,Male,27,Active,Rural,161,108,699,4.341614906832298,0.6708074534161491,1
1778,Male,31,Active,Rural,186,104,780,4.193548387096774,0.5591397849462365,1
1779,Male,20,Active,Urban,196,131,722,3.683673469387755,0.6683673469387755,1
1780,Female,29,Active,Urban,172,109,458,2.6627906976744184,0.6337209302325582,2
1781,Female,42,Sedentary,Urban,98,66,328,3.3469387755102042,0.673469387755102,0
1782,Female,18,Active,Suburban,180,178,540,3.0,0.9888888888888889,2
1783,Male,49,Moderate,Rural,116,85,424,3.6551724137931036,0.7327586206896551,2
1784,Female,41,Moderate,Rural,144,137,543,3.7708333333333335,0.9513888888888888,2
1785,Female,59,Moderate,Rural,148,113,489,3.304054054054054,0.7635135135135135,2
1786,Female,26,Sedentary,Rural,76,45,178,2.3421052631578947,0.5921052631578947,0
1787,Female,18,Active,Urban,186,109,823,4.424731182795699,0.5860215053763441,1
1788,Male,59,Sedentary,Urban,93,83,216,2.3225806451612905,0.8924731182795699,0
1789,Female,56,Moderate,Rural,104,76,308,2.9615384615384617,0.7307692307692307,0
1790,Male,27,Active,Urban,191,117,654,3.424083769633508,0.612565445026178,1
1791,Male,58,Sedentary,Suburban,99,78,255,2.5757575757575757,0.7878787878787878,0
1792,Female,47,Active,Urban,172,134,848,4.930232558139535,0.7790697674418605,1
1793,Male,22,Active,Suburban,152,120,594,3.9078947368421053,0.7894736842105263,1
1794,Male,21,Sedentary,Suburban,51,39,104,2.0392156862745097,0.7647058823529411,0
1795,Female,25,Moderate,Rural,147,101,421,2.8639455782312924,0.6870748299319728,2
1796,Female,33,Sedentary,Rural,59,48,279,4.728813559322034,0.8135593220338984,0
1797,Female,18,Sedentary,Urban,64,39,236,3.6875,0.609375,0
1798,Female,32,Moderate,Rural,100,75,255,2.55,0.75,0
1799,Female,41,Sedentary,Suburban,81,41,257,3.1728395061728394,0.5061728395061729,0
1800,Male,32,Active,Suburban,190,123,495,2.6052631578947367,0.6473684210526316,2
1801,Female,23,Moderate,Urban,119,81,544,4.571428571428571,0.680672268907563,2
1802,Male,19,Sedentary,Suburban,61,41,259,4.245901639344262,0.6721311475409836,0
1803,Male,22,Active,Rural,168,157,546,3.25,0.9345238095238095,2
1804,Female,56,Moderate,Urban,125,85,258,2.064,0.68,0
1805,Male,58,Sedentary,Urban,78,67,384,4.923076923076923,0.8589743589743589,2
1806,Male,51,Moderate,Urban,127,123,634,4.9921259842519685,0.968503937007874,1
1807,Female,56,Active,Rural,152,79,742,4.881578947368421,0.5197368421052632,1
1808,Female,49,Active,Suburban,163,157,737,4.521472392638037,0.9631901840490797,1
1809,Male,46,Moderate,Rural,138,132,423,3.0652173913043477,0.9565217391304348,2
1810,Male,46,Active,Urban,177,101,430,2.4293785310734464,0.5706214689265536,2
1811,Male,41,Active,Suburban,160,137,358,2.2375,0.85625,2
1812,Male,48,Moderate,Urban,141,127,680,4.822695035460993,0.900709219858156,1
1813,Male,41,Moderate,Rural,108,56,220,2.037037037037037,0.5185185185185185,0
1814,Female,32,Sedentary,Urban,77,52,156,2.0259740259740258,0.6753246753246753,0
1815,Female,29,Sedentary,Rural,99,83,275,2.7777777777777777,0.8383838383838383,0
1816,Female,37,Moderate,Urban,115,107,233,2.026086956521739,0.9304347826086956,0
1817,Female,21,Active,Urban,152,84,627,4.125,0.5526315789473685,1
1818,Male,30,Active,Urban,168,143,474,2.8214285714285716,0.8511904761904762,2
1819,Female,58,Moderate,Rural,114,92,352,3.087719298245614,0.8070175438596491,2
1820,Female,27,Moderate,Rural,130,66,565,4.346153846153846,0.5076923076923077,2
1821,Male,58,Moderate,Rural,102,53,288,2.823529411764706,0.5196078431372549,0
1822,Male,40,Active,Rural,161,93,443,2.751552795031056,0.577639751552795,2
1823,Male,24,Sedentary,Rural,72,48,159,2.2083333333333335,0.6666666666666666,0
1824,Female,29,Sedentary,Suburban,66,50,144,2.1818181818181817,0.7575757575757576,0
1825,Female,32,Active,Urban,175,131,508,2.902857142857143,0.7485714285714286,2
1826,Male,24,Sedentary,Rural,89,60,209,2.348314606741573,0.6741573033707865,0
1827,Male,25,Moderate,Suburban,100,84,235,2.35,0.84,0
1828,Female,24,Moderate,Suburban,118,86,301,2.5508474576271185,0.7288135593220338,0
1829,Male,21,Active,Urban,178,131,512,2.8764044943820224,0.7359550561797753,2
1830,Male,24,Active,Urban,192,114,504,2.625,0.59375,2
1831,Male,58,Moderate,Urban,127,96,284,2.236220472440945,0.7559055118110236,0
1832,Female,47,Moderate,Rural,136,86,556,4.088235294117647,0.6323529411764706,2
1833,Female,35,Active,Urban,158,85,757,4.791139240506329,0.5379746835443038,1
1834,Female,47,Active,Urban,161,139,500,3.1055900621118013,0.8633540372670807,2
1835,Male,24,Moderate,Urban,130,114,396,3.046153846153846,0.8769230769230769,2
1836,Male,40,Moderate,Suburban,133,99,312,2.345864661654135,0.7443609022556391,0
1837,Female,54,Sedentary,Rural,73,51,173,2.3698630136986303,0.6986301369863014,0
1838,Male,24,Sedentary,Urban,95,93,451,4.747368421052632,0.9789473684210527,2
1839,Male,55,Moderate,Suburban,137,130,391,2.854014598540146,0.948905109489051,2
1840,Female,46,Active,Rural,190,105,520,2.736842105263158,0.5526315789473685,2
1841,Male,51,Sedentary,Urban,64,48,135,2.109375,0.75,0
1842,Male,56,Sedentary,Suburban,92,69,194,2.108695652173913,0.75,0
1843,Male,58,Moderate,Rural,147,95,532,3.619047619047619,0.6462585034013606,2
1844,Male,35,Active,Urban,194,103,712,3.670103092783505,0.5309278350515464,1
1845,Female,42,Active,Urban,181,133,748,4.132596685082873,0.7348066298342542,1
1846,Male,44,Moderate,Suburban,129,107,454,3.5193798449612403,0.8294573643410853,2
1847,Female,44,Active,Urban,182,110,905,4.972527472527473,0.6043956043956044,1
1848,Female,29,Moderate,Suburban,143,99,690,4.825174825174825,0.6923076923076923,1
1849,Female,40,Active,Suburban,167,135,445,2.6646706586826348,0.8083832335329342,2
1850,Female,34,Moderate,Suburban,110,64,510,4.636363636363637,0.5818181818181818,2
1851,Male,24,Active,Rural,175,130,587,3.354285714285714,0.7428571428571429,1
1852,Male,41,Moderate,Suburban,103,60,390,3.7864077669902914,0.5825242718446602,2
1853,Female,24,Moderate,Rural,138,109,625,4.528985507246377,0.7898550724637681,1
1854,Female,46,Active,Urban,152,111,307,2.0197368421052633,0.7302631578947368,0
1855,Female,45,Moderate,Rural,141,82,351,2.4893617021276597,0.5815602836879432,2
1856,Female,40,Sedentary,Suburban,56,55,233,4.160714285714286,0.9821428571428571,0
1857,Male,27,Active,Urban,186,107,657,3.532258064516129,0.5752688172043011,1
1858,Female,33,Moderate,Suburban,139,80,614,4.41726618705036,0.5755395683453237,1
1859,Female,51,Active,Suburban,197,127,429,2.1776649746192893,0.6446700507614214,2
1860,Male,42,Active,Urban,189,181,607,3.2116402116402116,0.9576719576719577,1
1861,Female,19,Moderate,Suburban,120,101,527,4.391666666666667,0.8416666666666667,2
1862,Male,22,Sedentary,Rural,67,45,298,4.447761194029851,0.6716417910447762,0
1863,Male,31,Active,Urban,193,116,787,4.077720207253886,0.6010362694300518,1
1864,Male,48,Sedentary,Urban,89,69,438,4.921348314606742,0.7752808988764045,2
1865,Female,57,Sedentary,Urban,54,43,184,3.4074074074074074,0.7962962962962963,0
1866,Male,23,Moderate,Suburban,148,138,564,3.810810810810811,0.9324324324324325,2
1867,Male,45,Moderate,Suburban,117,81,390,3.3333333333333335,0.6923076923076923,2
1868,Female,26,Active,Urban,177,132,605,3.4180790960451977,0.7457627118644068,1
1869,Female,23,Moderate,Rural,110,105,278,2.5272727272727273,0.9545454545454546,0
1870,Female,34,Active,Suburban,169,96,384,2.272189349112426,0.5680473372781065,2
1871,Female,57,Active,Suburban,173,128,664,3.838150289017341,0.7398843930635838,1
